date_x,season,team_x,opponent,team_score,opp_score,wteam,lteam,home_away,result,team_win_pct,team_win_streak,team_loss_streak,team_wins,team_losses,team_record,game_key,oppo_game_key_x,matchup_key_x,team_bdb,opponent_bdb,game_id,date_y,team_y,venue,team_runs,closing_moneyline,closing_runline,team_opponent_x,oppo_game_key_y,matchup_key_y,team_code,opponent_code,was_favorite,covered_runline,matchup_key,team_opponent_y,opponent_score,won_as_underdog,roi_$100_bet,total_runs,closing_total,hit_over
6/30/24,2024,PIT,ATL,4,2,PIT,ATL,away,W,0.475609756,0,2,39,43,39-43,2024-06-30_PIT_ATL,2024-06-30_ATL_PIT,2024-06-30_ATL_PIT,PIT,ATL,45473-PIT@ATL-1,6/30/24,PITTSBURGH PIRATES,road,4,160,,ATLANTA BRAVES,2024-06-30_ATLANTA BRAVES_PITTSBURGH PIRATES,2024-06-30_ATLANTA BRAVES_PITTSBURGH PIRATES,PIT,ATL,FALSE,,2024-06-30_ATL_PIT,ATL,2,TRUE,160,6,9,FALSE
7/9/24,2024,PIT,MIL,12,2,PIT,MIL,away,W,0.477777778,1,0,43,47,43-47,2024-07-09_PIT_MIL,2024-07-09_MIL_PIT,2024-07-09_MIL_PIT,PIT,MIL,45482-PIT@MIL-1,7/9/24,PITTSBURGH PIRATES,road,12,136,,MILWAUKEE BREWERS,2024-07-09_MILWAUKEE BREWERS_PITTSBURGH PIRATES,2024-07-09_MILWAUKEE BREWERS_PITTSBURGH PIRATES,PIT,MIL,FALSE,,2024-07-09_MIL_PIT,MIL,2,TRUE,136,14,8.5,TRUE
7/10/24,2024,PIT,MIL,0,9,MIL,PIT,away,L,0.483516484,2,0,44,47,44-47,2024-07-10_PIT_MIL,2024-07-10_MIL_PIT,2024-07-10_MIL_PIT,PIT,MIL,45483-PIT@MIL-1,7/10/24,PITTSBURGH PIRATES,road,0,136,,MILWAUKEE BREWERS,2024-07-10_MILWAUKEE BREWERS_PITTSBURGH PIRATES,2024-07-10_MILWAUKEE BREWERS_PITTSBURGH PIRATES,PIT,MIL,FALSE,,2024-07-10_MIL_PIT,MIL,9,FALSE,-100,9,8.5,TRUE
7/11/24,2024,PIT,MIL,1,0,PIT,MIL,away,W,0.47826087,0,1,44,48,44-48,2024-07-11_PIT_MIL,2024-07-11_MIL_PIT,2024-07-11_MIL_PIT,PIT,MIL,45484-PIT@MIL-1,7/11/24,PITTSBURGH PIRATES,road,1,-120,,MILWAUKEE BREWERS,2024-07-11_MILWAUKEE BREWERS_PITTSBURGH PIRATES,2024-07-11_MILWAUKEE BREWERS_PITTSBURGH PIRATES,PIT,MIL,TRUE,,2024-07-11_MIL_PIT,MIL,0,FALSE,83.33,1,7.5,FALSE
7/12/24,2024,PIT,CHW,4,1,PIT,CHW,away,W,0.483870968,1,0,45,48,45-48,2024-07-12_PIT_CHW,2024-07-12_CHW_PIT,2024-07-12_CHW_PIT,PIT,,45485-PIT@CHW-1,7/12/24,PITTSBURGH PIRATES,road,4,140,,CHICAGO WHITE SOX,2024-07-12_CHICAGO WHITE SOX_PITTSBURGH PIRATES,2024-07-12_CHICAGO WHITE SOX_PITTSBURGH PIRATES,PIT,CHW,FALSE,,2024-07-12_CHW_PIT,CHW,1,TRUE,140,5,7.5,FALSE
7/13/24,2024,PIT,CHW,6,2,PIT,CHW,away,W,0.489361702,2,0,46,48,46-48,2024-07-13_PIT_CHW,2024-07-13_CHW_PIT,2024-07-13_CHW_PIT,PIT,,45486-PIT@CHW-1,7/13/24,PITTSBURGH PIRATES,road,6,-135,,CHICAGO WHITE SOX,2024-07-13_CHICAGO WHITE SOX_PITTSBURGH PIRATES,2024-07-13_CHICAGO WHITE SOX_PITTSBURGH PIRATES,PIT,CHW,TRUE,,2024-07-13_CHW_PIT,CHW,2,FALSE,74.07,8,8.5,FALSE
7/14/24,2024,PIT,CHW,9,4,PIT,CHW,away,W,0.494736842,3,0,47,48,47-48,2024-07-14_PIT_CHW,2024-07-14_CHW_PIT,2024-07-14_CHW_PIT,PIT,,45487-PIT@CHW-1,7/14/24,PITTSBURGH PIRATES,road,9,-175,,CHICAGO WHITE SOX,2024-07-14_CHICAGO WHITE SOX_PITTSBURGH PIRATES,2024-07-14_CHICAGO WHITE SOX_PITTSBURGH PIRATES,PIT,CHW,TRUE,,2024-07-14_CHW_PIT,CHW,4,FALSE,57.14,13,8.5,TRUE
7/19/24,2024,PIT,PHI,8,7,PIT,PHI,home,W,0.5,4,0,48,48,48-48,2024-07-19_PIT_PHI,2024-07-19_PHI_PIT,2024-07-19_PHI_PIT,PIT,PHI,45492-PHI@PIT-1,7/19/24,PITTSBURGH PIRATES,home,8,145,,PHILADELPHIA PHILLIES,2024-07-19_PHILADELPHIA PHILLIES_PITTSBURGH PIRATES,2024-07-19_PHILADELPHIA PHILLIES_PITTSBURGH PIRATES,PIT,PHI,FALSE,,2024-07-19_PHI_PIT,PHI,7,TRUE,145,15,8,TRUE
7/20/24,2024,PIT,PHI,4,1,PIT,PHI,home,W,0.505154639,5,0,49,48,49-48,2024-07-20_PIT_PHI,2024-07-20_PHI_PIT,2024-07-20_PHI_PIT,PIT,PHI,45493-PHI@PIT-1,7/20/24,PITTSBURGH PIRATES,home,4,145,,PHILADELPHIA PHILLIES,2024-07-20_PHILADELPHIA PHILLIES_PITTSBURGH PIRATES,2024-07-20_PHILADELPHIA PHILLIES_PITTSBURGH PIRATES,PIT,PHI,FALSE,,2024-07-20_PHI_PIT,PHI,1,TRUE,145,5,9,FALSE
7/21/24,2024,PIT,PHI,0,6,PHI,PIT,home,L,0.510204082,6,0,50,48,50-48,2024-07-21_PIT_PHI,2024-07-21_PHI_PIT,2024-07-21_PHI_PIT,PIT,PHI,45494-PHI@PIT-1,7/21/24,PITTSBURGH PIRATES,home,0,105,,PHILADELPHIA PHILLIES,2024-07-21_PHILADELPHIA PHILLIES_PITTSBURGH PIRATES,2024-07-21_PHILADELPHIA PHILLIES_PITTSBURGH PIRATES,PIT,PHI,FALSE,,2024-07-21_PHI_PIT,PHI,6,FALSE,-100,6,9.5,FALSE
7/26/24,2024,PIT,ARI,3,4,ARI,PIT,away,L,0.509803922,1,0,52,50,52-50,2024-07-26_PIT_ARI,2024-07-26_ARI_PIT,2024-07-26_ARI_PIT,PIT,ARI,45499-PIT@ARI-1,7/26/24,PITTSBURGH PIRATES,road,3,145,,ARIZONA DIAMONDBACKS,2024-07-26_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,2024-07-26_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,PIT,ARI,FALSE,,2024-07-26_ARI_PIT,ARI,4,FALSE,-100,7,8.5,FALSE
7/27/24,2024,PIT,ARI,5,9,ARI,PIT,away,L,0.504854369,0,1,52,51,52-51,2024-07-27_PIT_ARI,2024-07-27_ARI_PIT,2024-07-27_ARI_PIT,PIT,ARI,45500-PIT@ARI-1,7/27/24,PITTSBURGH PIRATES,road,5,150,,ARIZONA DIAMONDBACKS,2024-07-27_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,2024-07-27_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,PIT,ARI,FALSE,,2024-07-27_ARI_PIT,ARI,9,FALSE,-100,14,8,TRUE
7/28/24,2024,PIT,ARI,6,5,PIT,ARI,away,W,0.5,0,2,52,52,52-52,2024-07-28_PIT_ARI,2024-07-28_ARI_PIT,2024-07-28_ARI_PIT,PIT,ARI,45501-PIT@ARI-1,7/28/24,PITTSBURGH PIRATES,road,6,-102,,ARIZONA DIAMONDBACKS,2024-07-28_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,2024-07-28_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,PIT,ARI,TRUE,,2024-07-28_ARI_PIT,ARI,5,FALSE,98.04,11,8.5,TRUE
7/29/24,2024,PIT,HOU,5,3,PIT,HOU,away,W,0.504761905,1,0,53,52,53-52,2024-07-29_PIT_HOU,2024-07-29_HOU_PIT,2024-07-29_HOU_PIT,PIT,HOU,45502-PIT@HOU-1,7/29/24,PITTSBURGH PIRATES,road,5,-134,,HOUSTON ASTROS,2024-07-29_HOUSTON ASTROS_PITTSBURGH PIRATES,2024-07-29_HOUSTON ASTROS_PITTSBURGH PIRATES,PIT,HOU,TRUE,,2024-07-29_HOU_PIT,HOU,3,FALSE,74.63,8,7.5,TRUE
7/30/24,2024,PIT,HOU,6,2,PIT,HOU,away,W,0.509433962,2,0,54,52,54-52,2024-07-30_PIT_HOU,2024-07-30_HOU_PIT,2024-07-30_HOU_PIT,PIT,HOU,45503-PIT@HOU-1,7/30/24,PITTSBURGH PIRATES,road,6,164,,HOUSTON ASTROS,2024-07-30_HOUSTON ASTROS_PITTSBURGH PIRATES,2024-07-30_HOUSTON ASTROS_PITTSBURGH PIRATES,PIT,HOU,FALSE,,2024-07-30_HOU_PIT,HOU,2,TRUE,164,8,8.5,FALSE
7/31/24,2024,PIT,HOU,4,5,HOU,PIT,away,L,0.514018692,3,0,55,52,55-52,2024-07-31_PIT_HOU,2024-07-31_HOU_PIT,2024-07-31_HOU_PIT,PIT,HOU,45504-PIT@HOU-1,7/31/24,PITTSBURGH PIRATES,road,4,190,,HOUSTON ASTROS,2024-07-31_HOUSTON ASTROS_PITTSBURGH PIRATES,2024-07-31_HOUSTON ASTROS_PITTSBURGH PIRATES,PIT,HOU,FALSE,,2024-07-31_HOU_PIT,HOU,5,FALSE,-100,9,8.5,TRUE
8/2/24,2024,PIT,ARI,8,9,ARI,PIT,home,L,0.509259259,0,1,55,53,55-53,2024-08-02_PIT_ARI,2024-08-02_ARI_PIT,2024-08-02_ARI_PIT,PIT,ARI,45506-ARI@PIT-1,8/2/24,PITTSBURGH PIRATES,home,8,114,,ARIZONA DIAMONDBACKS,2024-08-02_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,2024-08-02_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,PIT,ARI,FALSE,,2024-08-02_ARI_PIT,ARI,9,FALSE,-100,17,8.5,TRUE
8/3/24,2024,PIT,ARI,4,2,PIT,ARI,home,W,0.504587156,0,2,55,54,55-54,2024-08-03_PIT_ARI,2024-08-03_ARI_PIT,2024-08-03_ARI_PIT,PIT,ARI,45507-ARI@PIT-1,8/3/24,PITTSBURGH PIRATES,home,4,-118,,ARIZONA DIAMONDBACKS,2024-08-03_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,2024-08-03_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,PIT,ARI,TRUE,,2024-08-03_ARI_PIT,ARI,2,FALSE,84.75,6,8.5,FALSE
8/4/24,2024,PIT,ARI,5,6,ARI,PIT,home,L,0.509090909,1,0,56,54,56-54,2024-08-04_PIT_ARI,2024-08-04_ARI_PIT,2024-08-04_ARI_PIT,PIT,ARI,45508-ARI@PIT-1,8/4/24,PITTSBURGH PIRATES,home,5,-166,,ARIZONA DIAMONDBACKS,2024-08-04_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,2024-08-04_ARIZONA DIAMONDBACKS_PITTSBURGH PIRATES,PIT,ARI,TRUE,,2024-08-04_ARI_PIT,ARI,6,FALSE,-100,11,7.5,TRUE
8/16/24,2024,PIT,SEA,5,3,PIT,SEA,home,W,0.466666667,0,10,56,64,56-64,2024-08-16_PIT_SEA,2024-08-16_SEA_PIT,2024-08-16_PIT_SEA,PIT,SEA,45520-SEA@PIT-1,8/16/24,PITTSBURGH PIRATES,home,5,-120,,SEATTLE MARINERS,2024-08-16_SEATTLE MARINERS_PITTSBURGH PIRATES,2024-08-16_PITTSBURGH PIRATES_SEATTLE MARINERS,PIT,SEA,TRUE,,2024-08-16_PIT_SEA,SEA,3,FALSE,83.33,8,6.5,TRUE
8/17/24,2024,PIT,SEA,7,2,PIT,SEA,home,W,0.47107438,1,0,57,64,57-64,2024-08-17_PIT_SEA,2024-08-17_SEA_PIT,2024-08-17_PIT_SEA,PIT,SEA,45521-SEA@PIT-1,8/17/24,PITTSBURGH PIRATES,home,7,126,,SEATTLE MARINERS,2024-08-17_SEATTLE MARINERS_PITTSBURGH PIRATES,2024-08-17_PITTSBURGH PIRATES_SEATTLE MARINERS,PIT,SEA,FALSE,,2024-08-17_PIT_SEA,SEA,2,TRUE,126,9,8.5,TRUE
8/18/24,2024,PIT,SEA,3,10,SEA,PIT,home,L,0.475409836,2,0,58,64,58-64,2024-08-18_PIT_SEA,2024-08-18_SEA_PIT,2024-08-18_PIT_SEA,PIT,SEA,45522-SEA@PIT-1,8/18/24,PITTSBURGH PIRATES,home,3,144,,SEATTLE MARINERS,2024-08-18_SEATTLE MARINERS_PITTSBURGH PIRATES,2024-08-18_PITTSBURGH PIRATES_SEATTLE MARINERS,PIT,SEA,FALSE,,2024-08-18_PIT_SEA,SEA,10,FALSE,-100,13,8.5,TRUE
8/19/24,2024,PIT,TEX,3,4,TEX,PIT,away,L,0.471544715,0,1,58,65,58-65,2024-08-19_PIT_TEX,2024-08-19_TEX_PIT,2024-08-19_PIT_TEX,PIT,TEX,45523-PIT@TEX-1,8/19/24,PITTSBURGH PIRATES,road,3,130,,TEXAS RANGERS,2024-08-19_TEXAS RANGERS_PITTSBURGH PIRATES,2024-08-19_PITTSBURGH PIRATES_TEXAS RANGERS,PIT,TEX,FALSE,,2024-08-19_PIT_TEX,TEX,4,FALSE,-100,7,8.5,FALSE
8/20/24,2024,PIT,TEX,4,0,PIT,TEX,away,W,0.467741935,0,2,58,66,58-66,2024-08-20_PIT_TEX,2024-08-20_TEX_PIT,2024-08-20_PIT_TEX,PIT,TEX,45524-PIT@TEX-1,8/20/24,PITTSBURGH PIRATES,road,4,120,,TEXAS RANGERS,2024-08-20_TEXAS RANGERS_PITTSBURGH PIRATES,2024-08-20_PITTSBURGH PIRATES_TEXAS RANGERS,PIT,TEX,FALSE,,2024-08-20_PIT_TEX,TEX,0,TRUE,120,4,8,FALSE
8/21/24,2024,PIT,TEX,0,1,TEX,PIT,away,L,0.472,1,0,59,66,59-66,2024-08-21_PIT_TEX,2024-08-21_TEX_PIT,2024-08-21_PIT_TEX,PIT,TEX,45525-PIT@TEX-1,8/21/24,PITTSBURGH PIRATES,road,0,128,,TEXAS RANGERS,2024-08-21_TEXAS RANGERS_PITTSBURGH PIRATES,2024-08-21_PITTSBURGH PIRATES_TEXAS RANGERS,PIT,TEX,FALSE,,2024-08-21_PIT_TEX,TEX,1,FALSE,-100,1,8.5,FALSE
8/22/24,2024,PIT,CIN,7,0,PIT,CIN,home,W,0.468253968,0,1,59,67,59-67,2024-08-22_PIT_CIN,2024-08-22_CIN_PIT,2024-08-22_CIN_PIT,PIT,CIN,45526-CIN@PIT-1,8/22/24,PITTSBURGH PIRATES,home,7,-154,,CINCINNATI REDS,2024-08-22_CINCINNATI REDS_PITTSBURGH PIRATES,2024-08-22_CINCINNATI REDS_PITTSBURGH PIRATES,PIT,CIN,TRUE,,2024-08-22_CIN_PIT,CIN,0,FALSE,64.94,7,7,FALSE
8/23/24,2024,PIT,CIN,6,5,PIT,CIN,home,W,0.472440945,1,0,60,67,60-67,2024-08-23_PIT_CIN,2024-08-23_CIN_PIT,2024-08-23_CIN_PIT,PIT,CIN,45527-CIN@PIT-1,8/23/24,PITTSBURGH PIRATES,home,6,-112,,CINCINNATI REDS,2024-08-23_CINCINNATI REDS_PITTSBURGH PIRATES,2024-08-23_CINCINNATI REDS_PITTSBURGH PIRATES,PIT,CIN,TRUE,,2024-08-23_CIN_PIT,CIN,5,FALSE,89.29,11,8,TRUE
8/24/24,2024,PIT,CIN,2,10,CIN,PIT,home,L,0.4765625,2,0,61,67,61-67,2024-08-24_PIT_CIN,2024-08-24_CIN_PIT,2024-08-24_CIN_PIT,PIT,CIN,45528-CIN@PIT-1,8/24/24,PITTSBURGH PIRATES,home,2,-108,,CINCINNATI REDS,2024-08-24_CINCINNATI REDS_PITTSBURGH PIRATES,2024-08-24_CINCINNATI REDS_PITTSBURGH PIRATES,PIT,CIN,TRUE,,2024-08-24_CIN_PIT,CIN,10,FALSE,-100,12,9,TRUE
8/25/24,2024,PIT,CIN,4,3,PIT,CIN,home,W,0.472868217,0,1,61,68,61-68,2024-08-25_PIT_CIN,2024-08-25_CIN_PIT,2024-08-25_CIN_PIT,PIT,CIN,45529-CIN@PIT-1,8/25/24,PITTSBURGH PIRATES,home,4,-108,,CINCINNATI REDS,2024-08-25_CINCINNATI REDS_PITTSBURGH PIRATES,2024-08-25_CINCINNATI REDS_PITTSBURGH PIRATES,PIT,CIN,TRUE,,2024-08-25_CIN_PIT,CIN,3,FALSE,92.59,7,8.5,FALSE
8/30/24,2024,PIT,CLE,8,10,CLE,PIT,away,L,0.466165414,0,3,62,71,62-71,2024-08-30_PIT_CLE,2024-08-30_CLE_PIT,2024-08-30_CLE_PIT,PIT,CLE,45534-PIT@CLE-1,8/30/24,PITTSBURGH PIRATES,road,8,126,,CLEVELAND GUARDIANS,2024-08-30_CLEVELAND GUARDIANS_PITTSBURGH PIRATES,2024-08-30_CLEVELAND GUARDIANS_PITTSBURGH PIRATES,PIT,CLE,FALSE,,2024-08-30_CLE_PIT,CLE,10,FALSE,-100,18,8.5,TRUE
8/31/24,2024,PIT,CLE,3,0,PIT,CLE,away,W,0.462686567,0,4,62,72,62-72,2024-08-31_PIT_CLE,2024-08-31_CLE_PIT,2024-08-31_CLE_PIT,PIT,CLE,45535-PIT@CLE-1,8/31/24,PITTSBURGH PIRATES,road,3,160,,CLEVELAND GUARDIANS,2024-08-31_CLEVELAND GUARDIANS_PITTSBURGH PIRATES,2024-08-31_CLEVELAND GUARDIANS_PITTSBURGH PIRATES,PIT,CLE,FALSE,,2024-08-31_CLE_PIT,CLE,0,TRUE,160,3,8.5,FALSE
9/1/24,2024,PIT,CLE,1,6,CLE,PIT,away,L,0.466666667,1,0,63,72,63-72,2024-09-01_PIT_CLE,2024-09-01_CLE_PIT,2024-09-01_CLE_PIT,PIT,CLE,45536-PIT@CLE-1,9/1/24,PITTSBURGH PIRATES,road,1,125,,CLEVELAND GUARDIANS,2024-09-01_CLEVELAND GUARDIANS_PITTSBURGH PIRATES,2024-09-01_CLEVELAND GUARDIANS_PITTSBURGH PIRATES,PIT,CLE,FALSE,,2024-09-01_CLE_PIT,CLE,6,FALSE,-100,7,7.5,FALSE
9/5/24,2024,PIT,WSN,9,4,PIT,WSN,home,W,0.467625899,0,1,65,74,65-74,2024-09-05_PIT_WSN,2024-09-05_WSN_PIT,2024-09-05_PIT_WSN,PIT,,45540-WSN@PIT-1,9/5/24,PITTSBURGH PIRATES,home,9,-125,,WASHINGTON NATIONALS,2024-09-05_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-05_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-05_PIT_WSN,WSN,4,FALSE,80,13,8,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-1,9/7/24,PITTSBURGH PIRATES,home,3,-125,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,5,FALSE,-100,8,8.5,FALSE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-1,9/7/24,PITTSBURGH PIRATES,home,3,-125,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,5,FALSE,-100,8,7.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-1,9/7/24,PITTSBURGH PIRATES,home,3,-125,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,8,FALSE,-100,11,8.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-1,9/7/24,PITTSBURGH PIRATES,home,3,-125,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,8,FALSE,-100,11,7.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-1,9/7/24,PITTSBURGH PIRATES,home,3,-125,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,5,FALSE,-100,8,8.5,FALSE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-1,9/7/24,PITTSBURGH PIRATES,home,3,-125,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,5,FALSE,-100,8,7.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-1,9/7/24,PITTSBURGH PIRATES,home,3,-125,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,8,FALSE,-100,11,8.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-1,9/7/24,PITTSBURGH PIRATES,home,3,-125,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,8,FALSE,-100,11,7.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-2,9/7/24,PITTSBURGH PIRATES,home,6,-140,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,5,FALSE,-100,11,8.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-2,9/7/24,PITTSBURGH PIRATES,home,6,-140,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,5,FALSE,-100,11,7.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-2,9/7/24,PITTSBURGH PIRATES,home,6,-140,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,8,FALSE,-100,14,8.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-2,9/7/24,PITTSBURGH PIRATES,home,6,-140,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,8,FALSE,-100,14,7.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-2,9/7/24,PITTSBURGH PIRATES,home,6,-140,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,5,FALSE,-100,11,8.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-2,9/7/24,PITTSBURGH PIRATES,home,6,-140,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,5,FALSE,-100,11,7.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-2,9/7/24,PITTSBURGH PIRATES,home,6,-140,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,8,FALSE,-100,14,8.5,TRUE
9/7/24,2024,PIT,WSN,3,5,WSN,PIT,home,L,0.471428571,1,0,66,74,66-74,2024-09-07_PIT_WSN,2024-09-07_WSN_PIT,2024-09-07_PIT_WSN,PIT,,45542-WSN@PIT-2,9/7/24,PITTSBURGH PIRATES,home,6,-140,,WASHINGTON NATIONALS,2024-09-07_WASHINGTON NATIONALS_PITTSBURGH PIRATES,2024-09-07_PITTSBURGH PIRATES_WASHINGTON NATIONALS,PIT,WSN,TRUE,,2024-09-07_PIT_WSN,WSN,8,FALSE,-100,14,7.5,TRUE
